target_tg,sample_index,smiles,is_valid,is_unique
450.0,165,[*]OCC[Si](C)(C)c1ccc(OC(=O)Oc2ccc3ccc(/N=C/C(=O)O[*])cc3C2)cc1,False,True
450.0,166,[*]=N=C([*])COc1ccc(C(F)(F)F)cc1,False,True
450.0,167,[*]N[Si]([*])(C)c1c(C)cc(OC(=O)c2ccc(Oc3ccc(-c4ccc(OCCOc5ccc([N+](=O)[O-])cc5)cc4)cc3)cc2)cc1-c1ccc(-c2ncc(Cl)cc2)cc1,True,True
450.0,168,[*]Cc1ccc(OC2C(C3C(=O)OC([*])=O)ccc2)Nc2cc(N2C)ccc21,False,True
450.0,169,[*]CC(C)(C)C(=O)NCCCCCCOc1ccc(S(=O)(=O)c2ccccc2NCC(=O)OCCOC)cc1,True,True
450.0,170,[*]NC(=O)CCCCC(=O)NC(CC(=O)OC1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)N2ccc([*])o2)c1,False,True
450.0,171,[*]CC(C)(Cl)CCC([*])C1,False,True
450.0,172,[*]C=C([*])c1ccc(NC(=O)CCCC2CCCC(C3)CC2)cc1,False,True
450.0,173,[*]CCCC(COC(=O)c1cccc(Br)c1)c1cc(OC(=O)c2ccc([*])cc2)cc1,False,True
450.0,174,[*]c1ccc(CCCCCCCCCCCC2C(=O)c3ccc(P([*])(=O)=O)cc3C2=O)o1,True,True
450.0,175,[*]CCCCCCOc1ccc2ccc(/C=C(\C(=O)c3ccc(C(=O)Oc4cccc(C([*])=O)c4)cc3)C3=O)ccc1,False,True
450.0,176,[*]Nc1ccc(Oc2cc(C(OC)=O)cc(C([*])=O)c2)cc1Oc1ccccc12,False,True
450.0,177,[*]CC([*])c1ccc2c(=O)nc(C=CC(=O)Nc3ccccc3n2)c1,True,True
450.0,178,[*]CC([*])c1cc(CCCCC)ccc1-c1ccc(-c2ccccc2)cc1,True,True
450.0,179,[*]CCC(c1ccc([2H])cc1)(OCCCCC([*])(C)C)c1ccc(Cl)c(N2)cc1,False,True
450.0,180,[*]CCSCCCOC(=O)NCCCCCCCCCCNC(=O)CCCCC([*])=O,True,True
450.0,181,[*]OC(=O)C(C=N)OCc1ccc(OC(=O)CS(=O)(=O)c2ccc(N([*])c3ccc(C)cc3)cc2)cc1,True,True
450.0,182,[*]CC([*])c1ccc(/N=C/c2ccc(C(F)(F)C(F)(F)c3ccc(F)cc3)cc2)c([N+](=O)[O-])c1,True,True
450.0,183,[*]CC(=O)Nc1ccc(C2([*])CC2)cc1,True,True
450.0,184,[*]Nc1ccc(C(=O)N(CCCCCOc2ccc(C([*])(C)C)cc2)C(=O)OCCCCCN2C2)cc1,False,True
450.0,185,[*]Oc1ccc(/C=C/CCCCCCCNC(=O)Cc2ccc(CCN([*])C)cc2)cc1,True,True
450.0,186,[*]OC(=O)Nc1ccc(NC(=O)/N=C/c2ccccc2)c(OCC(=O)Oc2ccccc2)c1[*],True,True
450.0,187,[*]C=C([*])C(=O)OCCCC(Cc1ccc(/N=N/c2ccc(C#N)cc2)c1)C2=O,False,True
450.0,188,[*]CCc1nc(-c2ccccc2)c(CC([*])=O)cc1SCCCC,True,True
450.0,189,[*]CCCCCCCCCC(=O)Nc1ccc(Cc2ccc(OCCS([*])=O)cc2C)c(C)c1,True,True
450.0,190,[*]C([*])C(=O)OC(O)COC(=O)Nc1ccc(Cl)c(N2C(=O)Oc2ccc(Cl)cc2)c1C(O)(=O)c1ccccc1,False,True
450.0,191,[*]CC([*])(C)C(=O)OCCCCCCCCNc1ccc(-c2cccn2)cc1,False,True
450.0,192,[*]CP(=O)(CCCCCCN)c1cccc([*])c1,True,True
450.0,193,[*]C(=O)c1cc(OC)c([*])nc1Oc1ccc2ccccc1nn2CCCCCCC1,False,True
450.0,194,[*]N=Cc1cc(Cl)c(S([*])(=O)=O)c(O[Si](c2ccc(C)cc2)c1)C2=O,False,True
450.0,195,[*]CCN1C(=O)CCCCCCCC(=O)Nc2ccc(C(C)(C)c3ccc(OC4CCN([*])C)cc3)cc2)cc1,False,True
450.0,196,[*]CC(c1ccc(C(C)(C)C)c(OCCCC(=O)Nc2cccc(S([*])(C)C)c2)cc1,False,True
450.0,197,[*]Nc1ccc(Oc2ccc(-c3cc(N4C(=O)Oc6ccc(C(C)(C)c6ccc(C([*])=O)cc6C#N)cc5)cc4)C4=O)c(N)cc2C(=O)O)cc1,False,True
450.0,198,[*]NC(=O)c1ccc(CCCCCCCC(=O)Nc2ccc(NC(=O)Oc3ccc(C(N)C(=O)Oc4cccc([*])c4)cc3)cc2)cc1C,True,True
450.0,199,[*]C(=O)NCCN(C)c1ccc(OC(=O)c2cc(C([*])C)c(C)n2)cc1,False,True
450.0,200,[*]N(c1c(F)c(F)c(Cl)c(N(C(=O)c2ccccc2)c2)C(=O)Oc2c(C)cc(C(=O)OC)c([*])cc2)c1,False,True
450.0,201,[*]CCCCCNc1ccc(-c2ccc(NC(=O)CCCCNC([*])=O)cc2)cc1,True,True
450.0,202,[*]OC(=O)c1ccc(C(=O)c2ccc(OCCO[Si]([*])(C)C)cc2)cc1O,True,True
450.0,203,[*]Oc1cc(C(=O)OP(=O)(Oc2ccc(C)cc2)cc(OP(=O)(c2ccccc2)c2ccc([*])cc2)cc1)c1ccccc1,False,True
450.0,204,[*]Nc1ccc(Oc2ccc(OC([*])=O)cc2/C(=N\c2ccccc2)cc1,False,True
450.0,205,[*]/C=C(/[*])C(C)(CC)c1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,True,True
450.0,206,[*]CC(=O)NCCCCCNC(=O)OCCCOC(=O)c1ccccc1CS[*],True,True
450.0,207,[*]C=Cc1ccc(NC(=O)CCCCCC(=O)Nc2ccc([*])cc2N2)cc1,False,True
450.0,208,[*]CC([*])c1ccc(C(Oc2ccc(OCC(C)C)cc2)c2ccccc2)cc1,True,True
450.0,209,[*]CC([*])c1ccc(NC(=O)Oc2ccc(CCC(C)(C)C)cc2[N+](=O)[O-])cc1,True,True
450.0,210,[*]C(=O)c1cc([*])ncc1C(=O)OCCCCCCCCCCCN(c1ccc(-c3ccc([N+](=O)[O-])cc3)cc2)c1,False,True
450.0,211,[*]C=Cc1ccc(N([*])C(=O)C(C)CCC(F)(F)c2ccc(/C=N/c3ccccc3)cc2)cc1,True,True
450.0,212,[*]C=Nc1ccccc1CNC(=O)c1ccc(CCC[Se](=O)N[*])cc1,True,True
450.0,213,[*]CC(CC(F)(F)F)NCc1c(OC)c([*])c(OCC)cc1[N+](=O)[O-],True,True
450.0,214,[*]Nc1ccc(Oc2ccc(OC(=O)c3ccc(C([*])(C)C)cc3)cc2)cc1-c1ccccc1,True,True
450.0,215,[*]CCCC([*])C(=O)NCCCCCCN1c2ccc(/C=C(\C#N)CC3)cc2o1,False,True
450.0,216,[*]c1ccc(OC2(C)c(Oc3cc(C#N)c([*])c(OCCCCCCC)c3)nc2)cc1-c1ccc(S(=O)(=O)OC([*])C)cc1,False,True
450.0,217,[*]C([*])(C)C(=O)N1CCC(=O)N(c2ccc(C(=O)OC3CCC(3)(C)CC3)cc2)cc1,False,True
450.0,218,[*]=CC(CC([*])(C)C)c1ccc2c(c1)C(=N)C#N,False,True
450.0,219,[*]C#CC(CCC(=O)N[*])C(=O)Nc1ccccc1C,True,True
450.0,220,[*]CCCC(=O)Oc1ccc(C2(C)c3ccc(O[*])cc3)cc1,False,True
450.0,221,[*]CC(=O)CSCCCOc1ccc(-c2ccc([*])cc2)cc1,True,True
450.0,222,[*]Cc1ccc([*])cc1C(=O)OCCCc1ccccc1,True,True
450.0,223,[*]CC([*])C(=O)Nc1cc(C)cc(NC(=O)c2ccc(OC)cc2)c1,True,True
450.0,224,[*]Cc1ccc(Oc2cccc(OCCCCCCCCCCOC([*])=O)c2)cc1,True,True
450.0,225,[*]Cc1ccc(NC(=O)c2ccc3nc(C(=O)Nc4ccc([*])cc4)cc2CCCCC3=O)cc1,True,True
450.0,226,[*]c1ccc(C(CCCCC)N([*])C)c(C)c1,True,True
450.0,227,[*]CC(O)COc1ccc(C(CC)(CC)c2ccc3nc([*])c3ccccc2n3)cc1,False,True
450.0,228,[*]c1ccc([*])c(OC(=O)CC/C=C/c2ccc(Cl)cc2)c1,True,True
450.0,229,[*]CCCCCC(=O)OCCCCCCCOC1CON([*])CC(OC)c2ccccc21,True,True
450.0,230,[*]CC(C)(C)C(=O)OCCCCOc1ccc(-c2ccc(N3C(=O)C(O)C(O)C([*])C)cc3C2=O)cc1,True,True
450.0,231,[*]CCCCCCNc1ccc(CCCCCCNC(=O)C(Cc3cccc(C)c3)c2CCCC(=O)N[*])cc1,False,True
450.0,232,[*]c1ccc(OCCCC([*])S(=O)(=O)Nc2ccc(C)cc2C)cc1,True,True
450.0,233,[*]NCc1ccc(OCCCCCCCC([*])=O)c(-c2ccc([N+](=O)[O-])cc2CCCCCC)c1,True,True
450.0,234,[*]Nc1cc(OC(=O)CCCCCCCNc2ccc(C([*])=O)cc2)ccc1-c1ccc(C#N)cc1,True,True
450.0,235,[*]CC([*])(OC(C)C)OCc1ccc(I)cc1O,True,True
450.0,236,[*]Nc1ccc([*])c(CC(C)=O)c1NCCCCC,True,True
450.0,237,[*]CCN([*])C(=O)OCCCC,True,True
450.0,238,[*]=Nc1ccc(OCCOc2ccc3c(c3)c3ccc(/N=C/c4ccc([*])cc4[nH]3)cc2)c(OC)c1,True,True
450.0,239,[*]c1cc(C)c(C(=O)Nc2cccc(OCCCCC(C)CC)c2)c1[*],False,True
450.0,240,[*]Cc1cc(C)c(CCCCC(=O)O)c([*])c1O,True,True
450.0,241,[*]COC(=O)c1cc(C)c([*])c(O)c1OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(F)c(F)c1,True,True
450.0,242,[*]c1ccc(-c2ccc(OC(=O)CCCC(=O)Nc3cccc(-c4nnc(-c5ccc([N+](=O)[O-])cc5)c4)o3)cc2)cc1,False,True
450.0,243,[*]NC(=O)c1ccccc1OC(=O)/C=C/C=C/[Si]([*])(C)CCCCCCCCCCCCCOc1ccc(F)cc1,True,True
450.0,244,[*]CC([*])(C)C(=O)Oc1ccc(N2C(=O)OC3CC3CCCC3OC2)cc1,False,True
450.0,245,[*]OCCCCCC(=O)Nc1ccc(C=NC([*])CCC/C=C/c2ccc(C(=O)OC)cc2)cc1,True,True
450.0,246,[*]CCCCc1ccc(CN(CCCCCCSCCCCCCC)c2ccc(C([*])=O)cc2)cc1,True,True
450.0,247,[*]C(=O)CCCCC(=O)Oc1ccc([Si]([*])(C)c2ccc(C)cc2)cc12,False,True
450.0,248,[*]CCCC(C)c1ccc(Sc2cc(C)c(OC([*])=O)c(C)c2)cc1,True,True
450.0,249,[*]c1ccc(C(=O)Oc2ccc(N(C)c3ccc(S([*])(=O)=O)cc3)cc2)cc1,True,True
450.0,250,[*]C(=O)OCc1ccc(OCc2ccc(OC([*])CCCCC)cc2[N+](=O)[O-])cc1,True,True
450.0,251,[*]Cc1ccc(OCCCCOC(=O)CCCc2ccc(N=[*])cc2)cc1,True,True
450.0,252,[*]NC(=O)c1cc(OCCCCOc2ccc([*])cc2N2C(=O)CCCCC)ccc1-c1ccccc1,False,True
450.0,253,[*]CCNc1ccc(/N=C/C=Cc2ccc(Oc3ccc(/C([*])=N/c4ccccc4)cc3OC)cc2)cc1,True,True
450.0,254,[*]Cc1ccc(Oc2cccc(OCCCCCCCC(=[*])C)c2)cc1Oc1ccccc1,True,True
450.0,255,[*]CC([*])C(=O)Nc1cccc(S(=O)(=O)c2ccccc2)c1,True,True
500.0,0,[*]Oc1ccc2ccccc2c1CC#N)c1Oc1ccc(-c3ccc(OC(=O)CCCCCCCOc4ccc(NC([*])=O)cc4)cc3[N-]c3cccc22n1=O,False,True
500.0,1,[*]CC1CCC(OCCCCCCCCOC(=O)Oc2ccc(C=[*])cc2)cc1,True,True
500.0,2,[*]CCCCCC([*])c1cc(OCCCC3C(F)(F)F)ccc12,False,True
500.0,3,[*]Oc1cccc(Oc2ccc(/N=N/c3c(=O)cc(Oc4c(C)cc(C)cc4[Si]([*])(=O)O[Si](C)(C)O)c(C)c3)cc2)c1,False,True
500.0,4,[*]CC([*])(C)C(=O)Nc1ccc(OCC(OCCOc2cccc(N(C)C)c2)cc1)c1cccc(OC)c1,True,True
500.0,5,[*]CCCCCCc1cc(Br)c(C(=O)OC(C)CC(C)CC)cc1[*],True,True
500.0,6,[*]c1ccc(OCc2ccc(C(=O)N3C([*])CC3)cc2)cc1,True,True
500.0,7,[*]C=CC1CCCCOC([*])=O,False,True
500.0,8,[*]CCCCCCOc1ccc(C2(C)CC3CC(S([*])(=O)=O)c3ccccc32)cc1,False,True
500.0,9,[*]C(=O)OCCN(CC)c1ccc(C(=O)OC2=C2C=C(C(=O)OCCCCCCCC)OC(=O)NC(c3ccc(NC([*])=O)cc3)cc2)cc1,False,True
500.0,10,[*]Nc1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc([*])cc4C3(C(F)(F)F)C(F)(F)F)cc2)c(C)c1C,True,True
500.0,11,[*]/C=C/C(C)C(=O)NCCCCCCCCCOc1ccc(NC(=O)Oc2ccc(C([*])=O)cc2)c(C(=O)O)c1,True,True
500.0,12,[*]NC([*])C1C(=O)O[Si](CC)(C)C1(C)C1(C)C,False,True
500.0,13,[*]O[Si](C)(C)c1ccc(/C=C/C2C([*])C(=O)OCC2CCC2C)cc1,False,True
500.0,14,[*]Oc1ccc(NC(=O)c2ccccc2)cc1SC(=O)CCCCCCCCCC(=O)Nc1ccc(C([*])=O)cc1,True,True
500.0,15,[*]Cc1ccc(C(=O)OCCCCN2C(=O)C3CCS(C)(=O)c3cccc(C3(=O)S[*])c3C2=O)cc1,False,True
500.0,16,[*]CC([*])(CC(=O)OCC)c1cccnc1,True,True
500.0,17,[*]CC(C)(C(=O)OCCC1CC1[*])C1=O,False,True
500.0,18,[*]CC(=O)Nc1ccc(Oc2ccc(Sc3ccc(NCCSCCO[*])cc3)cc2)cc1,True,True
500.0,19,[*]CCC(CCCCC)N1C(=O)C(CCCCCc2ccc(CO[*])cc2)C1CCCCCN1,False,True
500.0,20,[*]CC(C)(C)COC(=O)NC1CCCC(c3ccc([*])cc3[N+]1=O)O,True,True
500.0,21,[*]N=P([*])(Cc1ccc(-c2ccccc2)cc1)c1ccccc1,True,True
500.0,22,[*]Oc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(C(=O)OCCOc4ccc([*])cc4)cc3)cc2O)c(O)c1,True,True
500.0,23,[*]CCCC1(C)CC(NC(=O)CCC([*])(C)C)C1=O,True,True
500.0,24,[*]C(=O)Nc1ccc(OCCCCCCOc2ccc(-c3ccc(OC)cc3Oc3ccc([*])cc3C)cc2)c(C)c1,True,True
500.0,25,[*]CC([*])(C)C(=O)N(Cc1ccccc1)c1ccc(/N=N/N(C)C[Si](C)(C)C)cc1,True,True
500.0,26,[*]CC(=O)Nc1ccc(Cc2ccc(NC(=O)OC(C)(C)c3ccc(C([*])C)cc3)cc2)cc1Br,True,True
500.0,27,[*]Oc1ccc(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4ccc(C([*])=O)cc4)cc3C(=O)O)cc2)cc1,True,True
500.0,28,[*]CCc1ccc(/N=C(\C#N)C(=O)Nc2ccc(OCCCCCCCNc3ccc([*])cc3)cc2)cc1,True,True
500.0,29,[*]c1ccc2c(c1)C(=O)N(CCCC(=O)c1cccc(COc3ccc(C([*])(C)C)cc3C)c1)C2=O,True,True
500.0,30,[*]N(Oc1ccc(Br)c(C([*])(Cl)OP2ccccc2)c1)OC,False,True
500.0,31,[*]/C=C/C(=O)NC(Oc1c(F)cc(Br)cc1)C2([*])cc(F)c1F,False,True
500.0,32,[*]CC([*])(C)C(=O)NCc1ccc2ccccc2N)c(C(=O)O)c1,False,True
500.0,33,[*]CC([*])(C)C(=O)Oc1cc(C)cc(N2C(=O)c3ccccc32)c1C,True,True
500.0,34,[*]C=C(C(=O)NCCC(F)(F)F)C([*])C(=O)OCCCC,True,True
500.0,35,[*]C=CP(=O)(Nc1ccc(C#N)cc1)Oc1ccc(Cc2ccc(N3C(=O)c4ccc(O[*])cc4)cc3)cc2)cc1C,False,True
500.0,36,[*]c1ccc(OCC(=O)Nc2cccc(OC(=O)c3cccc(C([*])=O)c3)c2)cc1,True,True
500.0,37,[*]CCCCOc1ccc(C(=O)CNc2ccc(O[*])cc2OCCCCCCCC)cc1,True,True
500.0,38,[*]NCCCCCCCCC(=O)Nc1ccc(C(c2ccc(OC)cc2)=NCC=C(CC[N+]([*])C)cc1)NCC,True,True
500.0,39,[*]CCCc1cc(CN(CCCC)c2ccc(-c3cc(OC)cc3)cc2)cc([*])c1,False,True
500.0,40,[*]CC([*])c1ccc2c(c1)C(=O)N(C)OC(C)=O)c(C(F)(F)F)c1,False,True
500.0,41,[*]Cc1ccc(C(CCCN2C(=O)c3ccc(Oc4ccc(C([*])=O)cc4)c([N+](=O)[O-])c3)cc2)cc1,True,True
500.0,42,[*]CCCCOc1ccc(CC(NC(=O)OCC)c2ccc([*])cc2OC(C)=O)cc1,True,True
500.0,43,[*]Oc1cccc(OC(=O)c2ccc(=O)c3ccccc3[*])cc2c1,False,True
500.0,44,[*]C=CC(O)CC(O)N(C)c1ccc(OCCCCC([*])CCc2ccccc2)cc1,True,True
500.0,45,[*]Cc1ccc(Oc2ccc(C(=O)Oc3ccc(C(=[*])COc4ccc(OCc5ccccc5)cc4)cc3)cc2)cc1,True,True
500.0,46,[*]OCC[*])OCCCCOc1ccc(/C=C/C2=CC(C#N)COc3ccccc32)cc1,False,True
500.0,47,[*]NC(CCCCC/C=C/c1ccc([*])cc1)c1ccc(N2CC2C)cc1,True,True
500.0,48,[*]Cc1ccc(CN=NC(=O)O[*])cc1O,True,True
500.0,49,[*]CCCCCCCCCOc1ccc(NC(=O)CCCCCCc2ccc(CCOC(=O)c3ccc(O[*])cc3)cc2)cc1,True,True
500.0,50,[*]c1ccc(OC(=O)CCCCC(=O)N(c2ccc(C(=O)Oc3c([*])cc(C)cc3)C#N)cc2)c(F)c1,False,True
500.0,51,[*]CC(O)CNc1ccc(C(=O)Nc2ccc(O[*])cc2)cc1,True,True
500.0,52,[*]CCc1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(N(C)OCCCC)c(C(=O)O[*])c3)nc2)nc1,True,True
500.0,53,[*]OC(=O)CNc1cccc(C)c1C(=O)OC(=O)Nc1ccc(OC(=O)Nc2ccc(Cc3cccc([*])n3)cc2)cc1,True,True
500.0,54,[*]CCCCCCCCCC(=O)NCCC(C)(C)CCCNC(=O)CCC(=O)NC1CC(O)C([*])(C)N1,True,True
500.0,55,[*]Nc1cccc(NC(=O)c2ccc(C([*])=O)cc2S(=O)(=O)CNCCN)c1,True,True
500.0,56,[*]CCCCCCCC(=O)NCC(CCCOCCN(C)CCc1cc(OC)cc([*])c1)C1C,False,True
500.0,57,[*]c1cccc(OCCCCCOc2ccc([Si]([*])(C)C)cc2)c1,True,True
500.0,58,[*]=CCCNC(=O)CCc1ccc(OCC([*])C(=O)OC)cc1,True,True
500.0,59,[*]C=CCCC(O)C1C(=O)C(C)(C(C)(C)c2ccc(F)c(C([*])c2)C1O)C1=O,False,True
500.0,60,[*]Oc1ccc(CCCCS(=O)(=O)Oc2ccc(OC=[*])cc2)cc1,True,True
500.0,61,[*]Nc1cc(C)c(CC([*])(C)C)cc1-c1ccc(OCc2ccc(C(F)(F)F)cc2)c1,False,True
500.0,62,[*]CCCCCC(=O)Nc1ccc(Cc2ccc(COCCOC3CCN([*])C3=O)cc2)cc1,True,True
500.0,63,[*]CC([*])C(=O)OCc1ccc2cc(N(C)C=C2(C)C)cc1,False,True
500.0,64,[*]CC([*])C(=O)NC(=S)c1ccc(F)cc1,True,True
500.0,65,[*]Oc1ccc(Cc2ccc(OC(=O)c3ccc(OCCCCCCCCCCCCCCOC([*])=O)cc3)cc2)cc1C,True,True
500.0,66,[*]c1ccc(Oc2ccc(C(=O)c3ccc(/N=N/c4ccc5c(c4)CCCCCCCCOc4ccc(C([*])=O)cc4)o3)cc2)cc1,False,True
500.0,67,[*]NC(=O)Oc1ccc(CCCC([*])c2ccccc2OP(=O)(O)CO)cc1,True,True
500.0,68,[*]NC(=O)c1ccc2ccccc1[Si](CCC)Nc1ccc(C([*])=O)cc1,False,True
500.0,69,[*]CCC1COC([*])COC(=O)c2cccc(COc3cccc(CCCCC(C)O[Na])c3)cc2c1,True,True
500.0,70,[*]N=Nc1ccc(CCCN(C)c2ccc(COP([*])(=O)=O)cc2)cc1)OC,False,True
500.0,71,[*]CC(N1CC([*])C1(C)C)[1H],True,True
500.0,72,[*]S[*],True,True
500.0,73,[*]C(=O)Nc1ccc2c(c1)C(=O)N(C(=O)c2cccc(NC([*])=O)c2)C3=O)cc1-c1ccccc1,False,True
500.0,74,[*]=CNC(=O)O[Si]([*])(C)c1ccc(OCc2ccccc2)cc1,True,True
500.0,75,[*]CC=C([*])C(=O)Oc1ccc(/C=C/c2ccc(Cc3ccc(OC)cc3)cc2)cc1,True,True
500.0,76,[*]C=C(/N=C/c1ccc(Br)cc1)c1ccc(OC(=O)CCCC([*])=O)cc1,True,True
500.0,77,[*]CCOC(=O)c1ccc(N2C(=O)CCCCCCCCCCC(=O)Oc3ccc(C([*])=O)cc3)cc2)C1,False,True
500.0,78,[*]Cc1ccc(OCCCCCCC)c([*])cc1[N+]C,False,True
500.0,79,[*]C1(C)C(=O)NCCCC(CC)NC(=O)c2cc(C(=[*])OCCCCCN)ccc2C(C)C1=O,True,True
500.0,80,[*]OCCCC(=O)NC(=Cc1cccc(NC([*])=O)c1)C=C/c1ccc(C(=O)O)cc1,True,True
500.0,81,[*]Oc1ccc(Oc2ccc(C(=O)Oc3ccc(OCC)cc3)cc2)cc1N=[*],True,True
500.0,82,[*]C(=O)Oc1cc(OC(=O)CCCC(=O)Oc2ccc(C(C)(C)C)cc2)c([*])cc1Oc1ccc(OC)cc1,True,True
500.0,83,[*]Cc1ccc(-c2ccc(C(=O)c3ccc4nnc([*])c4c3OCC)cc2)cc1,False,True
500.0,84,[*]CCCCCCC(C)CNC(=O)CCCCCCC(=O)NCCCCC(CCCNC(C)CCO[*])CC1=O,False,True
500.0,85,[*]COCCCCOC(=O)Nc1ccc(CCCSCCCCCN2C(=O)c3ccc(C(=O)OCCCCCCCCCOc4ccc(C(=O)O[*])cc4)cc3)C2=O)cc1,False,True
500.0,86,[*]Oc1cc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)N([*])C)ccc1C,True,True
500.0,87,[*]C=CCCCCCCCOC1CCC([*])COC(=O)C(C)CC1,True,True
500.0,88,[*]CCCCOC(=O)c1ccc2cc([*])nc(C)c2S1=O,False,True
500.0,89,[*]Oc1ccc(NC(=O)C(C)(C)C(=O)OCCOC(=O)c2cc(C([*])=O)cc2C(=O)OCC(C)(C)C)cc1,False,True
500.0,90,[*]CCC([*])C(=O)c1ccc2c(C(=O)OCCCCCCC)cc(-c3cc(C)cc(OC(=O)C(CC)CC)cc3)c1,False,True
500.0,91,[*]CCC1C2C(=O)c3ccc(C(=O)Oc4ccc(CCCCCCC)cc4c4C(=O)OC3)cc2[*])cc1,False,True
500.0,92,[*]CC(=S)N(C)c1ccc(/N=N/N(C#N)NC(=O)CCCCC([*])=O)cc1,True,True
500.0,93,[*]c1ccc(/C=N/c2ccc(OCCCCCCCCC)cc2O[Si]([*])(C)C)cc1C=CN,True,True
500.0,94,[*]C(=O)c1ccc(Oc2ccc(CC(=O)Nc3ccc(Oc4ccc(C(=O)Oc5ccc([*])cc5)[nH]4)cc3)cc2)cc1,True,True
500.0,95,[*]CC([*])COc1ccc2c(c1)C(=O)OCCCC)c(Cl)c(C)c1,False,True
500.0,96,[*]Cc1ccc(OC(=O)CCCCCOc2ccc(-n3c(=O)c4ccc5cc4c4)cc2c2)c(-c2ccc([N+](=O)[O-])cc2C([*])(C)C)c1,False,True
500.0,97,[*]OC(=O)CCCC(=O)Oc1ccccc1/N=N/P(=O)(O[*])OCCOC,True,True
500.0,98,[*]=Nc1ccc(Oc2cccc(C#Cc3cc(Cl)cc([*])c3C)c2)cc1,True,True
500.0,99,[*]CCC(=O)c1cccc(CCCCCOC(=O)CCCC(C)(CC)c2ccc(C(=[*])C)cc2)c1,True,True
500.0,100,[*]Oc1cccc(OC(=O)c2ccc(C(=O)Nc3ccc([*])cc3Oc3ccc(F)cc3)cc2)c1,True,True
500.0,101,[*]Nc1ccc(OCCN2C(=O)c3ccc(SN(CC)c4ccc(S([*])(=O)=O)cc4)cc3)cc2C#N)cS1,False,True
500.0,102,[*]CCN(C=C)c1ccc([Si](C)(C)C(=O)O[*])cc1,True,True
500.0,103,[*]c1cccc(OC(=O)C(C)(NC(=O)Oc2ccc(-c3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)cc2)C3c1)=CC2=O,False,True
500.0,104,[*]CC([*])(C)C(=O)NC1,False,True
500.0,105,[*]CCN(CCCCCCCCCCCC)C(=O)NCCCCNC(=O)NCc1ccc2c([*])cc(N)c1,False,True
500.0,106,[*]NC(CCCOc1ccc(CC(C)OC([*])=O)cc1)C,True,True
500.0,107,[*]Oc1ccc(NC(=O)C(CC)c2ccc(C([*])C)cc2)c(Cl)c1,True,True
500.0,108,[*]CC([*])C(=O)CSCc1ccc(CCOCC(CC)CO)c(/N=C/c2ccc(F)cc2)c1,True,True
500.0,109,[*]C(=[*])COC(=O)c1ccc(C(=O)Nc2ccc(C3COc4ccc(N4C(=O)CCCCC5(C)CC4)cc3)cc2)c(C(=O)OCCC(C)(C)C2)c1,False,True
500.0,110,[*]Oc1cccc(NC(=O)CCCC(=O)Nc2ccc(C(=O)OCCN([*])c3cccc(C#N)c3)cc2)c(OC(=O)c2ccccc2C)c1,False,True
500.0,111,[*]CC([*])c1ccc(C(=O)OCC(O)C2CCCCCCC3N2)cc1,False,True
500.0,112,[*]O[Si](C)(C)c1ccc(OCCCCCOC(=O)c2cc(C(=O)Nc3ccc([*])cc3)ccc2NCCCCC)c(C)c1,True,True
500.0,113,[*]CC([*])C(=S)NCCCCCCCCCC)Oc1ccc(NC(=O)CCCOCCC)cc1,False,True
500.0,114,[*]CC1(C)C(=O)OC(=O)CCCN(C(=O)N2CC)N([*])C2)cc1,False,True
500.0,115,[*]Nc1ccc(/N=N/c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)c3cccc(C#N)c3)cc2SC([*])(=O)=O)cc1,False,True
500.0,116,[*]C=CCCCOc1ccc(OCCCCCCCOc2ccc(-c3ccc(OC([*])=O)cc3)cc2)c2ccccc2)cc1,False,True
500.0,117,[*]OCCCC(=O)Nc1ccc(CC(=N)C)cc1OC(=O)C([*])[SH]=O,True,True
500.0,118,[*]CCC(C#N)=COc1ccc(NC(=O)C([*])=O)cc1,True,True
500.0,119,[*]CCCCCn1ccc(C(=O)Nc2ccc(OCCCCCCCOc3ccc(C([*])=O)cc3)cc2)cc1,False,True
500.0,120,[*]CCCCC([*])C=CC(=O)NCC,True,True
500.0,121,[*]CC([*])CCCCCCCCOc1ccc(/C=N/CCCCNC([*])=O)cc1,True,True
500.0,122,[*]NC(=O)c1ccc(C(=O)N(CCC)c2ccc(OCCN(C)NC(=O)c3ccc(O[*])cc3)nc2)cc1,True,True
500.0,123,[*]C(=O)Nc1ccc(Oc2ccc(/N=N/c3ccc(P(=O)(OC)c4ccc(S([*])(=O)=O)cc4)cc3)cc2)cc1,True,True
500.0,124,[*]CCCCCC(C)COC(=O)CCCCC(=O)NCC(CCN([*])CC)Oc1ccccc1)CS(=O)(=O)C=C,False,True
